# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sat Mar 19 18:05:50 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.00000 0.1806975752 1.6239571571    0.181 -0.751  3.4871  3.346    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.648 7.999 9.760 6.723
0.0152 0.01508 6.00000 0.1863481998 1.6453964710    0.186 -0.717  3.4900  3.337    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.561 7.897 9.640 6.627
0.0152 0.01508 6.00000 0.1950441152 1.6767902374    0.195 -0.661  3.4944  3.318    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.422 7.740 9.463 6.476
0.0152 0.01508 6.00000 0.2051213086 1.7109695673    0.205 -0.635  3.4973  3.327    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.359 7.657 9.361 6.399
0.0152 0.01508 6.00000 0.2146187425 1.7412415743    0.215 -0.635  3.4990  3.353    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.358 7.637 9.322 6.384
0.0152 0.01508 6.00000 0.2241051644 1.7697881460    0.224 -0.625  3.5015  3.371    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.332 7.589 9.254 6.343
0.0152 0.01508 6.00000 0.2335195541 1.7966058254    0.234 -0.601  3.5047  3.378    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.272 7.508 9.151 6.269
0.0152 0.01508 6.00000 0.2428210229 1.8217558861    0.243 -0.563  3.5086  3.373    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.177 7.393 9.012 6.161
0.0152 0.01508 6.00000 0.2590910494 1.8628706932    0.259 -0.513  3.5141  3.373    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.053 7.235 8.817 6.015
0.0152 0.01508 6.00000 0.2748019695 1.8995058537    0.275 -0.501  3.5173  3.400    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.023 7.174 8.725 5.964
0.0152 0.01508 6.00000 0.2906001210 1.9336966276    0.290 -0.491  3.5208  3.427    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.996 7.113 8.630 5.915
0.0152 0.01508 6.00000 0.3151578009 1.9823096991    0.315 -0.455  3.5271  3.452    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.908 6.971 8.429 5.793
0.0152 0.01508 6.00000 0.3399681151 2.0266623497    0.340 -0.425  3.5330  3.478    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.832 6.844 8.248 5.685
0.0152 0.01508 6.00000 0.3527808189 2.0479519367    0.353 -0.412  3.5359  3.493    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.800 6.788 8.165 5.638
0.0152 0.01508 6.00000 0.3855731785 2.0981462002    0.386 -0.363  3.5444  3.516    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.677 6.601 7.906 5.478
0.0152 0.01508 6.00000 0.4027824402 2.1223189831    0.403 -0.341  3.5485  3.530    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.622 6.513 7.783 5.404
0.0152 0.01508 6.00000 0.4476481974 2.1794912815    0.447 -0.275  3.5599  3.555    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.457 6.253 7.423 5.185
0.0152 0.01508 6.00000 0.4651119709 2.1997659206    0.465 -0.249  3.5643  3.564    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.393 6.151 7.284 5.101
0.0152 0.01508 6.00000 0.4939227402 2.2311394215    0.494 -0.209  3.5713  3.578    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.293 5.992 7.067 4.969
0.0152 0.01508 6.00000 0.5000000000 2.2374541759    0.500 -0.201  3.5727  3.581    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.272 5.959 7.022 4.941
0.0152 0.01508 6.00000 0.5032261014 2.2407553196    0.503 -0.197  3.5734  3.582    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.262 5.942 6.999 4.927
0.0152 0.01508 6.00000 0.5193864703 2.2565844059    0.519 -0.174  3.5770  3.588    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.205 5.851 6.876 4.852
0.0152 0.01508 6.00000 0.5363373756 2.2720143795    0.536 -0.151  3.5810  3.594    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.147 5.757 6.751 4.775
0.0152 0.01508 6.00000 0.5500000119 2.2836582661    0.550 -0.133  3.5843  3.600    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -2e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.103 5.687 6.658 4.717
0.0152 0.01508 6.00000 0.5511864424 2.2846381664    0.551 -0.132  3.5845  3.601    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -2e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.099 5.682 6.651 4.712
0.0152 0.01508 6.00000 0.5714626312 2.3006634712    0.571 -0.105  3.5888  3.607    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.032 5.581 6.521 4.627
0.0152 0.01508 6.00000 0.5928860307 2.3162331581    0.593 -0.077  3.5936  3.614    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.962 5.474 6.382 4.538
0.0152 0.01508 6.00000 0.6000000238 2.3211214542    0.600 -0.067  3.5953  3.616    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.937 5.437 6.335 4.507
0.0152 0.01508 6.00000 0.6135630608 2.3300809860    0.613 -0.051  3.5978  3.620    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.898 5.378 6.259 4.457
0.0152 0.01508 6.00000 0.6360216737 2.3439548016    0.636 -0.024  3.6023  3.627    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.831 5.278 6.132 4.373
0.0152 0.01508 6.00000 0.6499999762 2.3520355225    0.650 -0.008  3.6052  3.631    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.789 5.216 6.053 4.321
0.0152 0.01508 6.00000 0.6630716920 2.3592386246    0.663  0.008  3.6075  3.634    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.751 5.162 5.985 4.274
0.0152 0.01508 6.00000 0.6878328323 2.3720240593    0.688  0.037  3.6122  3.639    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.678 5.057 5.855 4.186
0.0152 0.01508 6.00000 0.7000000477 2.3779268265    0.700  0.051  3.6145  3.642    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 4.642 5.006 5.792 4.142
0.0152 0.01508 6.00000 0.7315324545 2.3921790123    0.732  0.100  3.6271  3.662    0  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-13      0.00 7.092e-01 2.755e-01 2.723e-03 7.402e-04 6.720e-03 -1.000 1.527e-02 4.519 4.807 5.530 3.981
0.0152 0.01508 6.00000 0.7500000000 2.3998889923    0.750  0.131  3.6347  3.673    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.443 4.687 5.376 3.883
0.0152 0.01508 6.00000 0.7839070559 2.4129633904    0.784  0.161  3.6385  3.677    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.367 4.589 5.260 3.797
0.0152 0.01508 6.00000 0.8000000119 2.4187245369    0.800  0.175  3.6403  3.679    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.332 4.544 5.208 3.757
0.0152 0.01508 6.00000 0.8314546943 2.4292480946    0.831  0.201  3.6436  3.683    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.267 4.462 5.113 3.685
0.0152 0.01508 6.00000 0.8500000238 2.4350347519    0.850  0.218  3.6455  3.684    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.28e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.226 4.412 5.055 3.640
0.0152 0.01508 6.00000 0.8720743656 2.4415550232    0.872  0.236  3.6476  3.685    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.37e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.181 4.357 4.991 3.590
0.0152 0.01508 6.00000 0.9000000358 2.4492788315    0.899  0.258  3.6503  3.688    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.126 4.288 4.912 3.530
0.0152 0.01508 6.00000 0.9043192267 2.4504244328    0.904  0.261  3.6507  3.688    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.118 4.279 4.901 3.521
0.0152 0.01508 6.00000 0.9500000477 2.4618122578    0.950  0.296  3.6548  3.691    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.031 4.173 4.780 3.427
0.0152 0.01508 6.00000 0.9786885381 2.4683425426    0.979  0.316  3.6571  3.693    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.79e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.980 4.112 4.710 3.372
0.0152 0.01508 6.00000 1.0000000000 2.4729156494    1.000  0.331  3.6589  3.694    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.941 4.065 4.656 3.330
0.0152 0.01508 6.00000 1.0174551010 2.4764974117    1.017  0.343  3.6602  3.695    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.85e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.912 4.030 4.616 3.298
0.0152 0.01508 6.00000 1.0499999523 2.4828116894    1.050  0.365  3.6627  3.697    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.79e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.858 3.965 4.543 3.240
0.0152 0.01508 6.00000 1.0586736202 2.4844193459    1.058  0.370  3.6633  3.697    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.77e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.844 3.949 4.525 3.226
0.0152 0.01508 6.00000 1.1000000238 2.4916803837    1.099  0.398  3.6663  3.698    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.775 3.868 4.435 3.153
0.0152 0.01508 6.00000 1.1499999762 2.4996678829    1.149  0.429  3.6696  3.700    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.698 3.778 4.333 3.071
0.0152 0.01508 6.00000 1.1768558025 2.5036375523    1.176  0.444  3.6713  3.702    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.660 3.734 4.284 3.031
0.0152 0.01508 6.00000 1.2000000477 2.5068950653    1.200  0.457  3.6728  3.703    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.627 3.696 4.241 2.997
0.0152 0.01508 6.00000 1.2070393562 2.5078573227    1.207  0.461  3.6732  3.703    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.618 3.686 4.229 2.988
0.0152 0.01508 6.00000 1.2500000000 2.5134611130    1.250  0.486  3.6757  3.704    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.556 3.614 4.150 2.923
0.0152 0.01508 6.00000 1.2999999523 2.5194499493    1.300  0.513  3.6785  3.705    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.488 3.536 4.063 2.852
0.0152 0.01508 6.00000 1.3500001431 2.5249314308    1.350  0.538  3.6811  3.707    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.424 3.464 3.983 2.787
0.0152 0.01508 6.00000 1.3874758482 2.5287435055    1.388  0.557  3.6830  3.707    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.378 3.412 3.926 2.739
0.0152 0.01508 6.00000 1.4000000954 2.5299651623    1.400  0.563  3.6836  3.708    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.363 3.395 3.907 2.723
0.0152 0.01508 6.00000 1.4066027403 2.5305991173    1.407  0.566  3.6839  3.708    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.355 3.386 3.897 2.715
0.0152 0.01508 6.00000 1.4500000477 2.5346016884    1.450  0.588  3.6860  3.707    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.300 3.324 3.830 2.658
0.0152 0.01508 6.00000 1.5000000000 2.5388846397    1.500  0.610  3.6882  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.244 3.262 3.761 2.601
0.0152 0.01508 6.00000 1.5212850571 2.5406098366    1.521  0.620  3.6892  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.221 3.235 3.731 2.577
0.0152 0.01508 6.00000 1.5499999523 2.5428512096    1.550  0.633  3.6904  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.188 3.198 3.691 2.543
0.0152 0.01508 6.00000 1.5620890856 2.5437664986    1.562  0.638  3.6909  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.174 3.184 3.675 2.530
0.0152 0.01508 6.00000 1.6000000238 2.5465342999    1.600  0.655  3.6925  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.08e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.133 3.138 3.626 2.488
0.0152 0.01508 6.00000 1.6017144918 2.5466558933    1.601  0.655  3.6925  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.87e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.131 3.136 3.623 2.486
0.0152 0.01508 6.00000 1.6500000954 2.5499615669    1.649  0.676  3.6945  3.709    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -4.7e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.079 3.078 3.560 2.433
0.0152 0.01508 6.00000 1.7000000477 2.5531582832    1.699  0.699  3.6964  3.706    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.022 3.016 3.493 2.375
0.0152 0.01508 6.00000 1.7500000000 2.5561456680    1.749  0.718  3.6982  3.707    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.974 2.963 3.435 2.326
0.0152 0.01508 6.00000 1.7639207840 2.5569427013    1.763  0.724  3.6987  3.707    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.960 2.948 3.418 2.312
