# Zini     MH        logAge    Mini           int_IMF        Mass    logL     logTe    logg    label   McoreTP   C_O     period0   period1   period2   period3   period4   pmode   Mloss       tau1m   X        Y        Xc         Xn         Xo         Cexcess   Z         mbolmag   Gmag     G_BPmag   G_RPmag  
  0.0152   0.01508   7.69897   1.3500001431   2.5249314308   1.35    0.503    3.831    4.342   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.16E-13   0.0     0.7098   0.275    0.002705   7.385E-4   0.006708   -1.0      0.01522   3.513     3.392    3.588     3.055    
  0.0152   0.01508   7.69897   1.4000000954   2.5299651623   1.4     0.576    3.8407   4.323   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.18E-13   0.0     0.7099   0.2749   0.002704   7.385E-4   0.006708   -1.0      0.0152    3.331     3.212    3.393     2.898    
  0.0152   0.01508   7.69897   1.4500000477   2.5346016884   1.45    0.643    3.8515   4.314   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.15E-13   0.0     0.7098   0.2749   0.002704   7.385E-4   0.006707   -1.0      0.01526   3.161     3.047    3.21      2.758    
  0.0152   0.01508   7.69897   1.5            2.5388846397   1.5     0.709    3.8636   4.312   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.05E-13   0.0     0.7099   0.2749   0.002704   7.384E-4   0.006707   -1.0      0.01525   2.998     2.89     3.034     2.63     
  0.0152   0.01508   7.69897   1.5499999523   2.5428512096   1.55    0.771    3.8769   4.317   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -8.9E-14    0.0     0.7099   0.2748   0.002704   7.383E-4   0.006706   -1.0      0.01525   2.842     2.742    2.867     2.514    
  0.0152   0.01508   7.69897   1.6000000238   2.5465342999   1.6     0.832    3.8901   4.323   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -6.68E-14   0.0     0.71     0.2748   0.002704   7.382E-4   0.006705   -1.0      0.01525   2.69      2.6      2.706     2.405    
  0.0152   0.01508   7.69897   1.6500000954   2.5499615669   1.649   0.889    3.9026   4.329   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -3.73E-14   0.0     0.71     0.2748   0.002703   7.382E-4   0.006705   -1.0      0.01524   2.547     2.47     2.558     2.307    
  0.0152   0.01508   7.69897   1.7000000477   2.5531582832   1.699   0.945    3.9146   4.334   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.71     0.2747   0.002703   7.381E-4   0.006704   -1.0      0.01524   2.408     2.347    2.418     2.214    
  0.0152   0.01508   7.69897   1.75           2.556145668    1.749   0.999    3.9259   4.338   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.71     0.2747   0.002703   7.38E-4    0.006704   -1.0      0.01525   2.274     2.232    2.288     2.127    
  0.0152   0.01508   7.69897   1.7999999523   2.5589430332   1.799   1.05     3.9366   4.341   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7101   0.2747   0.002702   7.38E-4    0.006703   -1.0      0.01523   2.144     2.126    2.168     2.045    
  0.0152   0.01508   7.69897   1.8500000238   2.5615673065   1.849   1.099    3.9466   4.344   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7101   0.2747   0.002702   7.38E-4    0.006703   -1.0      0.01523   2.022     2.03     2.062     1.97     
  0.0152   0.01508   7.69897   1.9000000954   2.5640332699   1.899   1.147    3.9561   4.346   0       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7101   0.2747   0.002702   7.379E-4   0.006702   -1.0      0.01522   1.902     1.939    1.962     1.897    
  0.0152   0.01508   7.69897   1.9500001669   2.5663545132   1.95    1.194    3.9652   4.347   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7102   0.2746   0.002702   7.379E-4   0.006702   -1.0      0.01522   1.786     1.855    1.87      1.828    
  0.0152   0.01508   7.69897   2.0            2.5685424805   2.0     1.238    3.9739   4.348   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7101   0.2746   0.002702   7.378E-4   0.006702   -1.0      0.01527   1.674     1.776    1.785     1.762    
  0.0152   0.01508   7.69897   2.0499999523   2.5706083775   2.05    1.282    3.9821   4.348   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7102   0.2746   0.002702   7.378E-4   0.006701   -1.0      0.01524   1.566     1.702    1.704     1.698    
  0.0152   0.01508   7.69897   2.0999999046   2.5725615025   2.099   1.324    3.9899   4.348   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7102   0.2746   0.002701   7.377E-4   0.006701   -1.0      0.0152    1.46      1.629    1.626     1.636    
  0.0152   0.01508   7.69897   2.1500000954   2.574410677    2.149   1.365    3.9976   4.347   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7102   0.2745   0.002701   7.377E-4   0.006701   -1.0      0.01522   1.357     1.561    1.554     1.576    
  0.0152   0.01508   7.69897   2.2000000477   2.5761635303   2.199   1.405    4.0048   4.346   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7102   0.2745   0.002702   7.376E-4   0.006701   -1.0      0.01527   1.256     1.493    1.482     1.516    
  0.0152   0.01508   7.69897   2.2209076881   2.5768694878   2.219   1.422    4.0077   4.345   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7102   0.2745   0.002702   7.376E-4   0.0067     -1.0      0.01527   1.215     1.466    1.453     1.492    
  0.0152   0.01508   7.69897   2.25           2.5778269768   2.249   1.445    4.0117   4.344   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7102   0.2745   0.002701   7.376E-4   0.0067     -1.0      0.01526   1.158     1.428    1.413     1.458    
  0.0152   0.01508   7.69897   2.2999999523   2.5794074535   2.299   1.483    4.0184   4.342   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7102   0.2745   0.002701   7.376E-4   0.0067     -1.0      0.01525   1.063     1.364    1.346     1.401    
  0.0152   0.01508   7.69897   2.4000000954   2.5823426247   2.399   1.556    4.031    4.338   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7103   0.2745   0.002701   7.376E-4   0.0067     -1.0      0.01522   0.879     1.242    1.217     1.29     
  0.0152   0.01508   7.69897   2.5999999046   2.5874414444   2.6     1.695    4.0542   4.327   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   0.533     1.012    0.978     1.077    
  0.0152   0.01508   7.69897   2.7637453079   2.5909903049   2.764   1.8      4.0713   4.316   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   0.269     0.835    0.795     0.912    
  0.0152   0.01508   7.69897   2.8000001907   2.591711998    2.8     1.823    4.075    4.314   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   0.212     0.798    0.756     0.876    
  0.0152   0.01508   7.69897   2.9340186119   2.5942020416   2.934   1.904    4.0877   4.304   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   0.01      0.663    0.616     0.749    
  0.0152   0.01508   7.69897   3.0            2.5953342915   3.0     1.943    4.0938   4.3     1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   -0.086    0.598    0.55      0.688    
  0.0152   0.01508   7.69897   3.1970841885   2.5983989239   3.196   2.053    4.111    4.285   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   -0.363    0.414    0.36      0.514    
  0.0152   0.01508   7.69897   3.2000000477   2.598441124    3.199   2.055    4.1112   4.285   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   -0.367    0.411    0.357     0.511    
  0.0152   0.01508   7.69897   3.3294224739   2.6002242565   3.328   2.124    4.1218   4.275   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   -0.541    0.296    0.239     0.402    
  0.0152   0.01508   7.69897   3.4000000954   2.6011312008   3.398   2.161    4.1273   4.269   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   -0.633    0.235    0.176     0.344    
  0.0152   0.01508   7.69897   3.5097668171   2.6024587154   3.508   2.217    4.1357   4.261   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   -0.773    0.142    0.08      0.256    
  0.0152   0.01508   7.69897   3.6000001431   2.6034805775   3.598   2.262    4.1424   4.253   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   -0.885    0.067    0.003     0.185    
  0.0152   0.01508   7.69897   3.7089400291   2.6046383381   3.707   2.315    4.15     4.245   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   -1.016    -0.021   -0.087    0.101    
  0.0152   0.01508   7.69897   3.8000001907   2.605547905    3.798   2.358    4.1562   4.237   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   -1.124    -0.093   -0.161    0.032    
  0.0152   0.01508   7.69897   3.8614368439   2.6061336994   3.86    2.386    4.1603   4.232   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   -1.196    -0.141   -0.21     -0.013   
  0.0152   0.01508   7.69897   4.0            2.6073791981   4.001   2.45     4.1692   4.219   1       0.0       0.538   0.0       0.0       0.0       0.0       0.0       -1      -1.0E-30    0.0     0.7092   0.2755   0.00271    7.399E-4   0.00672    -1.0      0.01527   -1.354    -0.249   -0.32     -0.116   
