# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sat Mar 19 18:06:55 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.47712 0.1542592645 1.5106390715    0.154 -1.298  3.4490  3.672    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.016 9.643 11.723 8.288
0.0152 0.01508 6.47712 0.1674498022 1.5700851679    0.167 -1.258  3.4538  3.687    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.915 9.488 11.514 8.146
0.0152 0.01508 6.47712 0.1772539765 1.6104594469    0.177 -1.222  3.4577  3.691    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.825 9.354 11.335 8.023
0.0152 0.01508 6.47712 0.1870710403 1.6480779648    0.187 -1.196  3.4606  3.700    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.759 9.257 11.205 7.933
0.0152 0.01508 6.47712 0.1968822926 1.6831938028    0.197 -1.181  3.4625  3.715    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.722 9.202 11.133 7.883
0.0152 0.01508 6.47712 0.2097711414 1.7260130644    0.210 -1.147  3.4667  3.725    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.638 9.077 10.967 7.768
0.0152 0.01508 6.47712 0.2244358510 1.7707548141    0.224 -1.107  3.4714  3.734    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.538 8.933 10.778 7.636
0.0152 0.01508 6.47712 0.2393624783 1.8125529289    0.239 -1.075  3.4753  3.745    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.457 8.817 10.625 7.530
0.0152 0.01508 6.47712 0.2616400421 1.8690079451    0.262 -1.029  3.4814  3.762    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.342 8.648 10.401 7.377
0.0152 0.01508 6.47712 0.2834198773 1.9184643030    0.283 -0.981  3.4877  3.774    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.222 8.474 10.166 7.220
0.0152 0.01508 6.47712 0.3132548630 1.9787212610    0.313 -0.923  3.4955  3.791    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.078 8.270 9.900 7.035
0.0152 0.01508 6.47712 0.3464567661 2.0375716686    0.347 -0.863  3.5037  3.807    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.927 8.061 9.629 6.845
0.0152 0.01508 6.47712 0.3500000238 2.0434176922    0.350 -0.857  3.5045  3.809    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.912 8.040 9.602 6.826
0.0152 0.01508 6.47712 0.3819623590 2.0928959846    0.382 -0.801  3.5126  3.823    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.99e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.772 7.844 9.346 6.649
0.0152 0.01508 6.47712 0.4000000358 2.1185026169    0.400 -0.771  3.5169  3.831    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.13e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.698 7.739 9.208 6.556
0.0152 0.01508 6.47712 0.4398900568 2.1701517105    0.440 -0.708  3.5267  3.848    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.47e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.539 7.511 8.905 6.354
0.0152 0.01508 6.47712 0.4507030845 2.1831114292    0.450 -0.692  3.5292  3.852    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.56e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.500 7.454 8.829 6.304
0.0152 0.01508 6.47712 0.4856587648 2.2223885059    0.486 -0.641  3.5375  3.867    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.86e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.371 7.268 8.580 6.142
0.0152 0.01508 6.47712 0.5000000000 2.2374541759    0.500 -0.620  3.5409  3.872    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -5e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.319 7.193 8.480 6.076
0.0152 0.01508 6.47712 0.5077115893 2.2452652454    0.508 -0.608  3.5429  3.876    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.07e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.291 7.150 8.421 6.040
0.0152 0.01508 6.47712 0.5280541182 2.2646167278    0.528 -0.578  3.5482  3.883    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.215 7.038 8.270 5.944
0.0152 0.01508 6.47712 0.5498680472 2.2835490704    0.549 -0.550  3.5529  3.892    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.47e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.145 6.934 8.131 5.855
0.0152 0.01508 6.47712 0.5500000119 2.2836582661    0.550 -0.550  3.5529  3.892    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.47e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.145 6.934 8.130 5.854
0.0152 0.01508 6.47712 0.5563682914 2.2888615131    0.556 -0.541  3.5546  3.894    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.53e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.123 6.900 8.084 5.826
0.0152 0.01508 6.47712 0.5805404782 2.3074221611    0.580 -0.507  3.5607  3.903    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.81e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.036 6.771 7.910 5.717
0.0152 0.01508 6.47712 0.6000000238 2.3211214542    0.600 -0.482  3.5651  3.910    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -6e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.974 6.677 7.783 5.638
0.0152 0.01508 6.47712 0.6225556731 2.3357744217    0.622 -0.452  3.5706  3.918    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.25e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.900 6.563 7.630 5.543
0.0152 0.01508 6.47712 0.6487511396 2.3513298035    0.649 -0.419  3.5766  3.928    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.52e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.819 6.437 7.461 5.438
0.0152 0.01508 6.47712 0.6499999762 2.3520355225    0.650 -0.418  3.5769  3.928    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.54e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.815 6.431 7.452 5.433
0.0152 0.01508 6.47712 0.6741247773 2.3650794029    0.674 -0.386  3.5825  3.935    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.86e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.735 6.312 7.296 5.334
0.0152 0.01508 6.47712 0.7000000477 2.3779268265    0.700 -0.354  3.5883  3.942    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.18e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.655 6.193 7.140 5.234
0.0152 0.01508 6.47712 0.7500000000 2.3998889923    0.750 -0.232  3.6249  3.997    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.65e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.350 5.651 6.396 4.812
0.0152 0.01508 6.47712 0.7740750313 2.4093077183    0.774 -0.211  3.6277  4.001    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -8.9e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.298 5.583 6.314 4.752
0.0152 0.01508 6.47712 0.8000000119 2.4187245369    0.800 -0.188  3.6307  4.004    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -9.2e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.240 5.508 6.225 4.686
0.0152 0.01508 6.47712 0.8184974194 2.4250257015    0.818 -0.173  3.6327  4.007    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.38e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.202 5.459 6.168 4.643
0.0152 0.01508 6.47712 0.8500000238 2.4350347519    0.850 -0.145  3.6362  4.009    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.78e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.133 5.372 6.065 4.566
0.0152 0.01508 6.47712 0.8688233495 2.4406185150    0.868 -0.130  3.6382  4.011    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.095 5.323 6.007 4.522
0.0152 0.01508 6.47712 0.9000000358 2.4492788315    0.899 -0.104  3.6414  4.014    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.030 5.240 5.910 4.449
0.0152 0.01508 6.47712 0.9119736552 2.4524242878    0.911 -0.095  3.6426  4.015    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.008 5.212 5.877 4.424
0.0152 0.01508 6.47712 0.9500000477 2.4618122578    0.950 -0.066  3.6465  4.019    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.934 5.118 5.767 4.342
0.0152 0.01508 6.47712 0.9977574944 2.4724450111    0.998 -0.028  3.6512  4.022    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.841 5.002 5.632 4.239
0.0152 0.01508 6.47712 1.0000000000 2.4729156494    1.000 -0.027  3.6514  4.022    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.836 4.996 5.625 4.234
0.0152 0.01508 6.47712 1.0499999523 2.4828116894    1.050  0.011  3.6563  4.025    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.743 4.880 5.490 4.131
0.0152 0.01508 6.47712 1.0653088093 2.4856288433    1.065  0.022  3.6577  4.026    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.715 4.845 5.450 4.101
0.0152 0.01508 6.47712 1.1000000238 2.4916803837    1.099  0.048  3.6610  4.027    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.649 4.765 5.358 4.030
0.0152 0.01508 6.47712 1.1071871519 2.4928796291    1.106  0.053  3.6616  4.027    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.637 4.750 5.340 4.016
0.0152 0.01508 6.47712 1.1499999762 2.4996678829    1.149  0.084  3.6655  4.029    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.561 4.658 5.235 3.935
0.0152 0.01508 6.47712 1.1553851366 2.5004808903    1.155  0.087  3.6660  4.029    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.552 4.648 5.223 3.926
0.0152 0.01508 6.47712 1.2000000477 2.5068950653    1.200  0.120  3.6700  4.029    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.471 4.550 5.112 3.839
0.0152 0.01508 6.47712 1.2500000000 2.5134611130    1.250  0.153  3.6742  4.031    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.388 4.452 4.999 3.751
0.0152 0.01508 6.47712 1.2696156502 2.5158753395    1.269  0.166  3.6759  4.031    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.82e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.354 4.412 4.954 3.716
0.0152 0.01508 6.47712 1.2999999523 2.5194499493    1.300  0.189  3.6785  4.029    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.54e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.297 4.345 4.879 3.656
0.0152 0.01508 6.47712 1.3376401663 2.5236203671    1.338  0.212  3.6815  4.031    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.93e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.241 4.279 4.803 3.597
0.0152 0.01508 6.47712 1.3500001431 2.5249314308    1.350  0.221  3.6826  4.030    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.79e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.219 4.253 4.774 3.574
0.0152 0.01508 6.47712 1.4000000954 2.5299651623    1.400  0.256  3.6867  4.027    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.07e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.129 4.150 4.659 3.482
0.0152 0.01508 6.47712 1.4500000477 2.5346016884    1.450  0.291  3.6908  4.024    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.17e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.043 4.052 4.549 3.393
0.0152 0.01508 6.47712 1.5000000000 2.5388846397    1.500  0.321  3.6946  4.023    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.05e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.967 3.965 4.451 3.316
0.0152 0.01508 6.47712 1.5147081614 2.5400826931    1.515  0.331  3.6957  4.022    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.66e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.943 3.937 4.420 3.291
0.0152 0.01508 6.47712 1.5499999523 2.5428512096    1.550  0.357  3.6987  4.018    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.89e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.877 3.863 4.338 3.225
0.0152 0.01508 6.47712 1.6000000238 2.5465342999    1.600  0.394  3.7028  4.011    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.52e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.784 3.760 4.224 3.131
0.0152 0.01508 6.47712 1.6500000954 2.5499615669    1.649  0.426  3.7065  4.008    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.706 3.672 4.126 3.052
0.0152 0.01508 6.47712 1.7000000477 2.5531582832    1.699  0.461  3.7105  4.001    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.618 3.575 4.019 2.964
0.0152 0.01508 6.47712 1.7500000000 2.5561456680    1.749  0.494  3.7143  3.996    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.536 3.485 3.920 2.882
0.0152 0.01508 6.47712 1.7999999523 2.5589430332    1.799  0.529  3.7182  3.989    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.447 3.388 3.814 2.794
0.0152 0.01508 6.47712 1.8140809536 2.5596988201    1.813  0.538  3.7192  3.987    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.425 3.363 3.786 2.771
0.0152 0.01508 6.47712 1.8500000238 2.5615673065    1.849  0.569  3.7224  3.977    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.347 3.279 3.696 2.694
0.0152 0.01508 6.47712 1.9000000954 2.5640332699    1.899  0.610  3.7266  3.965    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.246 3.170 3.577 2.595
0.0152 0.01508 6.47712 1.9206502438 2.5650086403    1.920  0.628  3.7284  3.959    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.201 3.122 3.524 2.550
0.0152 0.01508 6.47712 1.9500001669 2.5663545132    1.950  0.654  3.7310  3.950    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.134 3.051 3.447 2.485
0.0152 0.01508 6.47712 1.9958133698 2.5683641434    1.996  0.695  3.7351  3.935    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.032 2.943 3.330 2.385
0.0152 0.01508 6.47712 2.0000000000 2.5685424805    2.000  0.699  3.7355  3.933    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.021 2.931 3.318 2.375
