# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sat Mar 19 18:07:21 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.69897 0.5690830946 2.2988507748    0.569 -0.691  3.5466  4.022    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.497 7.304 8.531 6.211
0.0152 0.01508 6.69897 0.5967580676 2.3189103603    0.596 -0.656  3.5526  4.032    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.5e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.411 7.178 8.363 6.102
0.0152 0.01508 6.69897 0.6000000238 2.3211214542    0.600 -0.653  3.5532  4.033    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.402 7.165 8.346 6.091
0.0152 0.01508 6.69897 0.6076534986 2.3262336254    0.607 -0.643  3.5550  4.037    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.378 7.129 8.297 6.061
0.0152 0.01508 6.69897 0.6351088881 2.3434128761    0.635 -0.609  3.5613  4.047    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.292 7.001 8.125 5.953
0.0152 0.01508 6.69897 0.6499999762 2.3520355225    0.650 -0.592  3.5644  4.052    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.8e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.250 6.938 8.040 5.899
0.0152 0.01508 6.69897 0.6560071111 2.3553867340    0.656 -0.585  3.5657  4.055    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.83e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.232 6.910 8.003 5.876
0.0152 0.01508 6.69897 0.6845991611 2.3704147339    0.685 -0.549  3.5723  4.063    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.03e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.142 6.775 7.823 5.763
0.0152 0.01508 6.69897 0.7000000477 2.3779268265    0.700 -0.531  3.5756  4.068    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.097 6.707 7.732 5.706
0.0152 0.01508 6.69897 0.7191466689 2.3867521286    0.719 -0.479  3.5926  4.096    0  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.46e-14      0.00 7.092e-01 2.755e-01 2.732e-03 7.405e-04 6.719e-03 -1.000 1.527e-02 5.966 6.464 7.384 5.520
0.0152 0.01508 6.69897 0.7500000000 2.3998889923    0.750 -0.393  3.6201  4.139    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.07e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.753 6.079 6.852 5.222
0.0152 0.01508 6.69897 0.7660601735 2.4062476158    0.766 -0.379  3.6220  4.141    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.17e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.717 6.033 6.797 5.181
0.0152 0.01508 6.69897 0.8000000119 2.4187245369    0.800 -0.347  3.6261  4.145    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.41e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.639 5.932 6.677 5.093
0.0152 0.01508 6.69897 0.8174034357 2.4246621132    0.817 -0.333  3.6280  4.147    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.52e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.602 5.885 6.621 5.051
0.0152 0.01508 6.69897 0.8500000238 2.4350347519    0.850 -0.303  3.6318  4.149    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.78e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.528 5.790 6.508 4.967
0.0152 0.01508 6.69897 0.8612710834 2.4384119511    0.861 -0.293  3.6330  4.150    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.87e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.504 5.759 6.472 4.940
0.0152 0.01508 6.69897 0.9000000358 2.4492788315    0.899 -0.259  3.6374  4.153    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -6.2e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.418 5.650 6.343 4.844
0.0152 0.01508 6.69897 0.9047187567 2.4505298138    0.904 -0.255  3.6379  4.153    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.23e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.409 5.638 6.329 4.834
0.0152 0.01508 6.69897 0.9500000477 2.4618122578    0.950 -0.217  3.6429  4.156    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.61e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.313 5.517 6.186 4.727
0.0152 0.01508 6.69897 1.0000000000 2.4729156494    1.000 -0.173  3.6486  4.158    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.12e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.203 5.378 6.023 4.605
0.0152 0.01508 6.69897 1.0499999523 2.4828116894    1.050 -0.129  3.6544  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.16e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 5.091 5.238 5.859 4.481
0.0152 0.01508 6.69897 1.1000000238 2.4916803837    1.099 -0.085  3.6604  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.14e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.982 5.100 5.699 4.361
0.0152 0.01508 6.69897 1.1423280239 2.4984943867    1.142 -0.048  3.6655  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.08e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.889 4.987 5.568 4.261
0.0152 0.01508 6.69897 1.1499999762 2.4996678829    1.149 -0.041  3.6664  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.08e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.872 4.966 5.543 4.243
0.0152 0.01508 6.69897 1.1891906261 2.5053918362    1.189 -0.006  3.6712  4.156    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -7e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.786 4.861 5.422 4.150
0.0152 0.01508 6.69897 1.2000000477 2.5068950653    1.200  0.003  3.6725  4.156    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.99e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.761 4.831 5.388 4.124
0.0152 0.01508 6.69897 1.2412716150 2.5123586655    1.241  0.035  3.6772  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.76e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.682 4.735 5.276 4.040
0.0152 0.01508 6.69897 1.2500000000 2.5134611130    1.250  0.044  3.6783  4.157    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.75e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.661 4.710 5.247 4.018
0.0152 0.01508 6.69897 1.2999999523 2.5194499493    1.300  0.095  3.6850  4.149    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.68e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.532 4.559 5.075 3.884
0.0152 0.01508 6.69897 1.3175501823 2.5214285851    1.318  0.108  3.6869  4.149    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.51e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.500 4.520 5.031 3.850
0.0152 0.01508 6.69897 1.3500001431 2.5249314308    1.350  0.137  3.6909  4.147    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.32e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.428 4.436 4.935 3.775
0.0152 0.01508 6.69897 1.4000000954 2.5299651623    1.400  0.184  3.6971  4.141    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.95e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.311 4.301 4.783 3.657
0.0152 0.01508 6.69897 1.4425041676 2.5339300632    1.443  0.221  3.7022  4.137    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.48e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.218 4.195 4.663 3.562
0.0152 0.01508 6.69897 1.4500000477 2.5346016884    1.450  0.229  3.7032  4.135    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.43e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.198 4.172 4.637 3.542
0.0152 0.01508 6.69897 1.5000000000 2.5388846397    1.500  0.282  3.7100  4.124    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 4.064 4.022 4.469 3.407
0.0152 0.01508 6.69897 1.5499999523 2.5428512096    1.550  0.335  3.7166  4.112    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.12e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.932 3.875 4.307 3.276
0.0152 0.01508 6.69897 1.5915669203 2.5459315777    1.591  0.382  3.7223  4.099    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.816 3.748 4.166 3.161
0.0152 0.01508 6.69897 1.6000000238 2.5465342999    1.600  0.392  3.7235  4.096    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.790 3.720 4.136 3.136
0.0152 0.01508 6.69897 1.6480680704 2.5498335361    1.647  0.447  3.7300  4.080    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.654 3.571 3.972 3.001
0.0152 0.01508 6.69897 1.6500000954 2.5499615669    1.649  0.449  3.7303  4.079    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.647 3.565 3.964 2.995
0.0152 0.01508 6.69897 1.7000000477 2.5531582832    1.699  0.515  3.7376  4.056    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.482 3.388 3.771 2.835
0.0152 0.01508 6.69897 1.7472143173 2.5559842587    1.746  0.586  3.7450  4.026    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.306 3.203 3.570 2.666
0.0152 0.01508 6.69897 1.7500000000 2.5561456680    1.749  0.590  3.7454  4.024    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.295 3.191 3.558 2.655
0.0152 0.01508 6.69897 1.7570142746 2.5565490723    1.756  0.601  3.7465  4.020    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.268 3.163 3.527 2.630
0.0152 0.01508 6.69897 1.7999999523 2.5589430332    1.799  0.677  3.7539  3.983    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.076 2.964 3.311 2.447
0.0152 0.01508 6.69897 1.8029080629 2.5591001511    1.802  0.683  3.7544  3.980    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.063 2.950 3.296 2.435
0.0152 0.01508 6.69897 1.8341132402 2.5607511997    1.833  0.748  3.7603  3.947    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.901 2.782 3.115 2.281
0.0152 0.01508 6.69897 1.8500000238 2.5615673065    1.849  0.784  3.7636  3.927    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.811 2.690 3.015 2.196
0.0152 0.01508 6.69897 1.8605356216 2.5620994568    1.859  0.808  3.7657  3.914    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.750 2.628 2.948 2.139
0.0152 0.01508 6.69897 1.8867605925 2.5633950233    1.886  0.872  3.7715  3.880    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.591 2.465 2.773 1.990
0.0152 0.01508 6.69897 1.9000000954 2.5640332699    1.899  0.904  3.7746  3.863    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.509 2.382 2.683 1.915
0.0152 0.01508 6.69897 1.9006750584 2.5640654564    1.900  0.906  3.7748  3.862    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.505 2.377 2.678 1.911
0.0152 0.01508 6.69897 1.9261888266 2.5652663708    1.925  0.969  3.7810  3.830    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.349 2.217 2.504 1.766
